step,action_name,reward,obs_distance_from_entrance,obs_distance_from_last_position_from_high_reward,obs_reward_taken_flag,obs_relevant_thing_in_current_map,map_id,x,y
1353,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,7
1354,UP,0.0,0.0,1.0,0.0,0.0,37,7,6
1355,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1356,B,0.0,0.0,1.0,0.0,0.0,37,6,6
1357,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,6
1358,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,6
1359,B,0.0,0.0,1.0,0.0,0.0,37,6,6
1360,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,6
1361,B,0.0,0.0,1.0,0.0,0.0,37,5,6
1362,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,6
1363,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1364,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,6
1365,A,0.0,0.0,1.0,0.0,0.0,37,5,6
1366,A,0.0,0.0,1.0,0.0,0.0,37,5,6
1367,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,6
1368,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1369,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1370,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1371,UP,0.0,0.0,1.0,0.0,0.0,37,7,5
1372,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,6
1373,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1374,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1375,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1376,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1377,UP,0.0,0.0,1.0,0.0,0.0,37,6,5
1378,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1379,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1380,UP,0.0,0.0,1.0,0.0,0.0,37,7,4
1381,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,4
1382,UP,0.0,0.0,1.0,0.0,0.0,37,7,3
1383,B,0.0,0.0,1.0,0.0,0.0,37,7,3
1384,UP,0.0,0.0,1.0,0.0,0.0,37,7,2
1385,A,0.0,0.0,1.0,0.0,0.0,37,7,2
1386,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,3
1387,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,4
1388,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,4
1389,UP,0.0,0.0,1.0,0.0,0.0,37,6,3
1390,B,0.0,0.0,1.0,0.0,0.0,37,6,3
1391,UP,0.0,0.0,1.0,0.0,0.0,37,6,2
1392,UP,0.0,0.0,1.0,0.0,0.0,37,6,1
1393,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,1
1394,UP,0.0,0.0,1.0,0.0,0.0,37,5,1
1395,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,2
1396,A,0.0,0.0,1.0,0.0,0.0,37,5,2
1397,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,3
1398,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,3
1399,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,4
1400,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,4
1401,B,0.0,0.0,1.0,0.0,0.0,37,7,4
1402,B,0.0,0.0,1.0,0.0,0.0,37,7,4
1403,A,0.0,0.0,1.0,0.0,0.0,37,7,4
1404,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,4
1405,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,5
1406,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1407,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1408,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,6
1409,UP,0.0,0.0,1.0,0.0,0.0,37,7,5
1410,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,5
1411,B,0.0,0.0,1.0,0.0,0.0,37,6,5
1412,A,0.0,0.0,1.0,0.0,0.0,37,6,5
1413,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,5
1414,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,5
1415,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,5
1416,UP,0.0,0.0,1.0,0.0,0.0,37,5,5
1417,B,0.0,0.0,1.0,0.0,0.0,37,5,5
1418,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,6
1419,UP,0.0,0.0,1.0,0.0,0.0,37,5,5
1420,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,5
1421,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,6
1422,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1423,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1424,UP,0.0,0.0,1.0,0.0,0.0,37,6,6
1425,B,0.0,0.0,1.0,0.0,0.0,37,6,6
1426,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1427,B,0.0,0.0,1.0,0.0,0.0,37,6,7
1428,A,0.0,0.0,1.0,0.0,0.0,37,6,7
1429,B,0.0,0.0,1.0,0.0,0.0,37,6,7
1430,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1431,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1432,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1433,UP,0.0,0.0,1.0,0.0,0.0,37,5,6
1434,A,0.0,0.0,1.0,0.0,0.0,37,5,6
1435,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,6
1436,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1437,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,6
1438,LEFT,0.0,0.0,1.0,0.0,0.0,37,4,6
1439,A,0.0,0.0,1.0,0.0,0.0,37,4,6
1440,A,0.0,0.0,1.0,0.0,0.0,37,4,6
1441,UP,0.0,0.0,1.0,0.0,0.0,37,4,6
1442,LEFT,0.0,0.0,1.0,0.0,0.0,37,3,6
1443,UP,0.0,0.0,1.0,0.0,0.0,37,3,6
1444,A,0.0,0.0,1.0,0.0,0.0,37,3,6
1445,LEFT,0.0,0.0,1.0,0.0,0.0,37,2,6
1446,UP,0.0,0.0,1.0,0.0,0.0,37,2,5
1447,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,5
1448,LEFT,0.0,0.0,1.0,0.0,0.0,37,1,5
1449,A,0.0,0.0,1.0,0.0,0.0,37,1,5
1450,B,0.0,0.0,1.0,0.0,0.0,37,1,5
1451,DOWN,0.0,0.0,1.0,0.0,0.0,37,1,6
1452,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,6
1453,UP,0.0,0.0,1.0,0.0,0.0,37,2,5
1454,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,5
1455,UP,0.0,0.0,1.0,0.0,0.0,37,2,4
1456,B,0.0,0.0,1.0,0.0,0.0,37,2,4
1457,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,5
1458,B,0.0,0.0,1.0,0.0,0.0,37,2,5
1459,B,0.0,0.0,1.0,0.0,0.0,37,2,5
1460,A,0.0,0.0,1.0,0.0,0.0,37,2,5
1461,LEFT,0.0,0.0,1.0,0.0,0.0,37,1,5
1462,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,5
1463,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,6
1464,A,0.0,0.0,1.0,0.0,0.0,37,2,6
1465,LEFT,0.0,0.0,1.0,0.0,0.0,37,1,6
1466,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,6
1467,A,0.0,0.0,1.0,0.0,0.0,37,0,6
1468,UP,0.0,0.0,1.0,0.0,0.0,37,0,5
1469,B,0.0,0.0,1.0,0.0,0.0,37,0,5
1470,B,0.0,0.0,1.0,0.0,0.0,37,0,5
1471,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,5
1472,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,6
1473,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,6
1474,UP,0.0,0.0,1.0,0.0,0.0,37,0,5
1475,UP,0.0,0.0,1.0,0.0,0.0,37,0,4
1476,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,4
1477,RIGHT,0.0,0.0,1.0,0.0,0.0,37,1,4
1478,B,0.0,0.0,1.0,0.0,0.0,37,1,4
1479,DOWN,0.0,0.0,1.0,0.0,0.0,37,1,5
1480,UP,0.0,0.0,1.0,0.0,0.0,37,1,4
1481,B,0.0,0.0,1.0,0.0,0.0,37,1,4
1482,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,4
1483,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,4
1484,UP,0.0,0.0,1.0,0.0,0.0,37,2,3
1485,A,0.0,0.0,1.0,0.0,0.0,37,2,3
1486,LEFT,0.0,0.0,1.0,0.0,0.0,37,1,3
1487,DOWN,0.0,0.0,1.0,0.0,0.0,37,1,4
1488,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,4
1489,B,0.0,0.0,1.0,0.0,0.0,37,0,4
1490,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,5
1491,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,6
1492,RIGHT,0.0,0.0,1.0,0.0,0.0,37,1,6
1493,B,0.0,0.0,1.0,0.0,0.0,37,1,6
1494,B,0.0,0.0,1.0,0.0,0.0,37,1,6
1495,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,6
1496,RIGHT,0.0,0.0,1.0,0.0,0.0,37,1,6
1497,B,0.0,0.0,1.0,0.0,0.0,37,1,6
1498,B,0.0,0.0,1.0,0.0,0.0,37,1,6
1499,B,0.0,0.0,1.0,0.0,0.0,37,1,6
1500,A,0.0,0.0,1.0,0.0,0.0,37,1,6
1501,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,6
1502,A,0.0,0.0,1.0,0.0,0.0,37,0,6
1503,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,7
1504,B,0.0,0.0,1.0,0.0,0.0,37,0,7
1505,A,0.0,0.0,1.0,0.0,0.0,37,0,7
1506,UP,0.0,0.0,1.0,0.0,0.0,37,0,6
1507,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,7
1508,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,7
1509,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,7
1510,B,0.0,0.0,1.0,0.0,0.0,37,0,7
1511,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,7
1512,B,0.0,0.0,1.0,0.0,0.0,37,0,7
1513,A,0.0,0.0,1.0,0.0,0.0,37,0,7
1514,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,7
1515,RIGHT,0.0,0.0,1.0,0.0,0.0,37,1,7
1516,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,7
1517,RIGHT,0.0,0.0,1.0,0.0,0.0,37,3,7
1518,B,0.0,0.0,1.0,0.0,0.0,37,3,7
1519,A,0.0,0.0,1.0,0.0,0.0,37,3,7
1520,DOWN,3.0,0.0,1.0,0.0,0.0,0,5,6
1521,DOWN,0.0,1.0,0.0,0.0,0.0,0,5,7
1522,RIGHT,0.0,1.0,0.0,0.0,0.0,0,6,7
1523,UP,0.0,1.0,0.0,0.0,0.0,0,6,6
1524,DOWN,0.0,1.0,0.0,0.0,0.0,0,6,7
1525,LEFT,0.0,1.0,0.0,0.0,0.0,0,5,7
1526,DOWN,0.0,1.0,0.0,0.0,0.0,0,5,8
1527,LEFT,0.0,1.0,0.0,0.0,0.0,0,4,8
1528,DOWN,0.0,1.0,0.0,0.0,0.0,0,4,8
1529,RIGHT,0.0,1.0,0.0,0.0,0.0,0,5,8
1530,RIGHT,0.0,1.0,0.0,0.0,0.0,0,6,8
1531,UP,0.0,1.0,0.0,0.0,0.0,0,6,7
1532,LEFT,0.0,1.0,0.0,0.0,0.0,0,5,7
1533,UP,0.0,1.0,0.0,0.0,0.0,0,5,6
1534,RIGHT,0.0,1.0,0.0,0.0,0.0,0,6,6
1535,B,0.0,1.0,0.0,0.0,0.0,0,6,6
1536,UP,0.0,1.0,0.0,0.0,0.0,0,6,6
1537,B,0.0,1.0,0.0,0.0,0.0,0,6,6
1538,UP,0.0,1.0,0.0,0.0,0.0,0,6,6
1539,RIGHT,0.0,1.0,0.0,0.0,0.0,0,7,6
1540,B,0.0,1.0,0.0,0.0,0.0,0,7,6
1541,LEFT,0.0,1.0,0.0,0.0,0.0,0,6,6
1542,LEFT,0.0,1.0,0.0,0.0,0.0,0,5,6
1543,B,0.0,1.0,0.0,0.0,0.0,0,5,6
1544,A,0.0,1.0,0.0,0.0,0.0,0,5,6
1545,B,0.0,1.0,0.0,0.0,0.0,0,5,6
1546,UP,0.0,1.0,0.0,0.0,0.0,37,2,7
1547,UP,0.0,0.0,1.0,0.0,0.0,37,2,6
1548,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,7
1549,B,0.0,0.0,1.0,0.0,0.0,37,2,7
1550,LEFT,0.0,0.0,1.0,0.0,0.0,37,1,7
1551,DOWN,0.0,0.0,1.0,0.0,0.0,37,1,7
1552,UP,0.0,0.0,1.0,0.0,0.0,37,1,6
1553,B,0.0,0.0,1.0,0.0,0.0,37,1,6
1554,UP,0.0,0.0,1.0,0.0,0.0,37,1,5
1555,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,5
1556,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,6
1557,B,0.0,0.0,1.0,0.0,0.0,37,2,6
1558,A,0.0,0.0,1.0,0.0,0.0,37,2,6
1559,B,0.0,0.0,1.0,0.0,0.0,37,2,6
1560,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,7
1561,UP,0.0,0.0,1.0,0.0,0.0,37,2,6
1562,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,7
1563,UP,0.0,0.0,1.0,0.0,0.0,37,2,6
1564,LEFT,0.0,0.0,1.0,0.0,0.0,37,1,6
1565,DOWN,0.0,0.0,1.0,0.0,0.0,37,1,7
1566,DOWN,0.0,0.0,1.0,0.0,0.0,37,1,7
1567,UP,0.0,0.0,1.0,0.0,0.0,37,1,6
1568,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,6
1569,B,0.0,0.0,1.0,0.0,0.0,37,0,6
1570,RIGHT,0.0,0.0,1.0,0.0,0.0,37,1,6
1571,UP,0.0,0.0,1.0,0.0,0.0,37,1,5
1572,B,0.0,0.0,1.0,0.0,0.0,37,1,5
1573,B,0.0,0.0,1.0,0.0,0.0,37,1,5
1574,DOWN,0.0,0.0,1.0,0.0,0.0,37,1,6
1575,UP,0.0,0.0,1.0,0.0,0.0,37,1,5
1576,UP,0.0,0.0,1.0,0.0,0.0,37,1,4
1577,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,4
1578,LEFT,0.0,0.0,1.0,0.0,0.0,37,1,4
1579,LEFT,0.0,0.0,1.0,0.0,0.0,37,0,4
1580,DOWN,0.0,0.0,1.0,0.0,0.0,37,0,5
1581,A,0.0,0.0,1.0,0.0,0.0,37,0,5
1582,A,0.0,0.0,1.0,0.0,0.0,37,0,5
1583,B,0.0,0.0,1.0,0.0,0.0,37,0,5
1584,RIGHT,0.0,0.0,1.0,0.0,0.0,37,1,5
1585,RIGHT,0.0,0.0,1.0,0.0,0.0,37,2,5
1586,A,0.0,0.0,1.0,0.0,0.0,37,2,5
1587,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,6
1588,A,0.0,0.0,1.0,0.0,0.0,37,2,6
1589,DOWN,0.0,0.0,1.0,0.0,0.0,37,2,7
1590,B,0.0,0.0,1.0,0.0,0.0,37,2,7
1591,RIGHT,0.0,0.0,1.0,0.0,0.0,37,3,7
1592,RIGHT,0.0,0.0,1.0,0.0,0.0,37,4,7
1593,RIGHT,0.0,0.0,1.0,0.0,0.0,37,5,7
1594,LEFT,0.0,0.0,1.0,0.0,0.0,37,4,7
1595,B,0.0,0.0,1.0,0.0,0.0,37,4,7
1596,RIGHT,0.0,0.0,1.0,0.0,0.0,37,5,7
1597,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,7
1598,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,7
1599,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1600,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1601,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1602,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1603,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,7
1604,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1605,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,7
1606,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1607,UP,0.0,0.0,1.0,0.0,0.0,37,6,6
1608,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1609,B,0.0,0.0,1.0,0.0,0.0,37,7,6
1610,UP,0.0,0.0,1.0,0.0,0.0,37,7,5
1611,B,0.0,0.0,1.0,0.0,0.0,37,7,5
1612,A,0.0,0.0,1.0,0.0,0.0,37,7,5
1613,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,6
1614,UP,0.0,0.0,1.0,0.0,0.0,37,7,5
1615,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,6
1616,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1617,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1618,B,0.0,0.0,1.0,0.0,0.0,37,6,6
1619,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1620,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,6
1621,A,0.0,0.0,1.0,0.0,0.0,37,5,6
1622,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,7
1623,LEFT,0.0,0.0,1.0,0.0,0.0,37,4,7
1624,UP,0.0,0.0,1.0,0.0,0.0,37,4,6
1625,A,0.0,0.0,1.0,0.0,0.0,37,4,6
1626,B,0.0,0.0,1.0,0.0,0.0,37,4,6
1627,LEFT,0.0,0.0,1.0,0.0,0.0,37,3,6
1628,RIGHT,0.0,0.0,1.0,0.0,0.0,37,4,6
1629,B,0.0,0.0,1.0,0.0,0.0,37,4,6
1630,A,0.0,0.0,1.0,0.0,0.0,37,4,6
1631,DOWN,0.0,0.0,1.0,0.0,0.0,37,4,7
1632,B,0.0,0.0,1.0,0.0,0.0,37,4,7
1633,A,0.0,0.0,1.0,0.0,0.0,37,4,7
1634,UP,0.0,0.0,1.0,0.0,0.0,37,4,6
1635,A,0.0,0.0,1.0,0.0,0.0,37,4,6
1636,DOWN,0.0,0.0,1.0,0.0,0.0,37,4,7
1637,RIGHT,0.0,0.0,1.0,0.0,0.0,37,5,7
1638,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,7
1639,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,7
1640,B,0.0,0.0,1.0,0.0,0.0,37,7,7
1641,A,0.0,0.0,1.0,0.0,0.0,37,7,7
1642,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,7
1643,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1644,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,7
1645,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,7
1646,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,7
1647,UP,0.0,0.0,1.0,0.0,0.0,37,7,6
1648,B,0.0,0.0,1.0,0.0,0.0,37,7,6
1649,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,7
1650,B,0.0,0.0,1.0,0.0,0.0,37,7,7
1651,B,0.0,0.0,1.0,0.0,0.0,37,7,7
1652,UP,0.0,0.0,1.0,0.0,0.0,37,7,6
1653,B,0.0,0.0,1.0,0.0,0.0,37,7,6
1654,UP,0.0,0.0,1.0,0.0,0.0,37,7,5
1655,UP,0.0,0.0,1.0,0.0,0.0,37,7,4
1656,UP,0.0,0.0,1.0,0.0,0.0,37,7,3
1657,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,3
1658,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,4
1659,UP,0.0,0.0,1.0,0.0,0.0,37,6,3
1660,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,4
1661,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,4
1662,A,0.0,0.0,1.0,0.0,0.0,37,7,4
1663,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,5
1664,UP,0.0,0.0,1.0,0.0,0.0,37,7,4
1665,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,5
1666,B,0.0,0.0,1.0,0.0,0.0,37,7,5
1667,A,0.0,0.0,1.0,0.0,0.0,37,7,5
1668,B,0.0,0.0,1.0,0.0,0.0,37,7,5
1669,A,0.0,0.0,1.0,0.0,0.0,37,7,5
1670,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,5
1671,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,5
1672,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,6
1673,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,6
1674,B,0.0,0.0,1.0,0.0,0.0,37,6,6
1675,B,0.0,0.0,1.0,0.0,0.0,37,6,6
1676,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1677,B,0.0,0.0,1.0,0.0,0.0,37,7,6
1678,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1679,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1680,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1681,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1682,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1683,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1684,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1685,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,7
1686,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,7
1687,A,0.0,0.0,1.0,0.0,0.0,37,7,7
1688,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,7
1689,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1690,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1691,A,0.0,0.0,1.0,0.0,0.0,37,5,7
1692,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,7
1693,A,0.0,0.0,1.0,0.0,0.0,37,6,7
1694,UP,0.0,0.0,1.0,0.0,0.0,37,6,6
1695,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1696,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1697,A,0.0,0.0,1.0,0.0,0.0,37,5,7
1698,B,0.0,0.0,1.0,0.0,0.0,37,5,7
1699,UP,0.0,0.0,1.0,0.0,0.0,37,5,6
1700,LEFT,0.0,0.0,1.0,0.0,0.0,37,4,6
1701,UP,0.0,0.0,1.0,0.0,0.0,37,4,6
1702,LEFT,0.0,0.0,1.0,0.0,0.0,37,3,6
1703,A,0.0,0.0,1.0,0.0,0.0,37,3,6
1704,RIGHT,0.0,0.0,1.0,0.0,0.0,37,4,6
1705,B,0.0,0.0,1.0,0.0,0.0,37,4,6
1706,B,0.0,0.0,1.0,0.0,0.0,37,4,6
1707,RIGHT,0.0,0.0,1.0,0.0,0.0,37,5,6
1708,B,0.0,0.0,1.0,0.0,0.0,37,5,6
1709,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,6
1710,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1711,A,0.0,0.0,1.0,0.0,0.0,37,6,6
1712,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1713,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,7
1714,A,0.0,0.0,1.0,0.0,0.0,37,7,7
1715,UP,0.0,0.0,1.0,0.0,0.0,37,7,6
1716,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1717,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1718,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1719,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1720,UP,0.0,0.0,1.0,0.0,0.0,37,6,6
1721,UP,0.0,0.0,1.0,0.0,0.0,37,6,5
1722,A,0.0,0.0,1.0,0.0,0.0,37,6,5
1723,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1724,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,6
1725,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1726,UP,0.0,0.0,1.0,0.0,0.0,37,7,5
1727,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,6
1728,B,0.0,0.0,1.0,0.0,0.0,37,7,6
1729,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1730,A,0.0,0.0,1.0,0.0,0.0,37,7,6
1731,A,0.0,0.0,1.0,0.0,0.0,37,7,6
1732,A,0.0,0.0,1.0,0.0,0.0,37,7,6
1733,UP,0.0,0.0,1.0,0.0,0.0,37,7,5
1734,B,0.0,0.0,1.0,0.0,0.0,37,7,5
1735,A,0.0,0.0,1.0,0.0,0.0,37,7,5
1736,B,0.0,0.0,1.0,0.0,0.0,37,7,5
1737,A,0.0,0.0,1.0,0.0,0.0,37,7,5
1738,B,0.0,0.0,1.0,0.0,0.0,37,7,5
1739,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1740,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1741,B,0.0,0.0,1.0,0.0,0.0,37,7,5
1742,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,6
1743,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1744,UP,0.0,0.0,1.0,0.0,0.0,37,6,5
1745,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,5
1746,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,5
1747,UP,0.0,0.0,1.0,0.0,0.0,37,6,4
1748,A,0.0,0.0,1.0,0.0,0.0,37,6,4
1749,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,5
1750,A,0.0,0.0,1.0,0.0,0.0,37,6,5
1751,A,0.0,0.0,1.0,0.0,0.0,37,6,5
1752,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,6
1753,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1754,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,6
1755,RIGHT,0.0,0.0,1.0,0.0,0.0,37,7,6
1756,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,7
1757,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,7
1758,UP,0.0,0.0,1.0,0.0,0.0,37,7,6
1759,DOWN,0.0,0.0,1.0,0.0,0.0,37,7,7
1760,LEFT,0.0,0.0,1.0,0.0,0.0,37,6,7
1761,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1762,RIGHT,0.0,0.0,1.0,0.0,0.0,37,6,7
1763,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1764,UP,0.0,0.0,1.0,0.0,0.0,37,6,6
1765,B,0.0,0.0,1.0,0.0,0.0,37,6,6
1766,DOWN,0.0,0.0,1.0,0.0,0.0,37,6,7
1767,LEFT,0.0,0.0,1.0,0.0,0.0,37,5,7
1768,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,7
1769,B,0.0,0.0,1.0,0.0,0.0,37,5,7
1770,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,7
1771,DOWN,0.0,0.0,1.0,0.0,0.0,37,5,7
1772,LEFT,0.0,0.0,1.0,0.0,0.0,37,4,7
1773,A,0.0,0.0,1.0,0.0,0.0,37,4,7
1774,LEFT,0.0,0.0,1.0,0.0,0.0,37,3,7
1775,UP,0.0,0.0,1.0,0.0,0.0,37,3,6
